x,y,theta,stamp
1.565163254737854,0.9236347079277039,0.15219119206378925,1729891844976664693
1.5737743377685547,0.9249622225761414,0.15018703783606674,1729891845023831682
1.5826337337493896,0.9261454343795776,0.15018703783606674,1729891845070988326
1.5913290977478027,0.92754727602005,0.14869914238340232,1729891845119831772
1.600037693977356,0.9287961721420288,0.14494789412959314,1729891845167179064
1.6081068515777588,0.9298702478408813,0.13013362812663654,1729891845215071428
1.6185413599014282,0.9308006167411804,0.10901400054632504,1729891845279582349
1.626604676246643,0.9315772652626038,0.0973610937532222,1729891845327114336
1.6347436904907227,0.9324373006820679,0.10095476974453214,1729891845374981232
1.642741322517395,0.9334547519683838,0.10901996911251047,1729891845423819690
1.650843620300293,0.9345163702964783,0.11982334105739202,1729891845471801839
1.658894419670105,0.9355930089950562,0.12848525263960175,1729891845518944528
1.6665215492248535,0.9367814660072327,0.13408230844116395,1729891845566914830
1.6744396686553955,0.9379432201385498,0.13989349267030277,1729891845615722212
1.6845372915267944,0.9394564032554626,0.13616346730868498,1729891845679765276
1.6916109323501587,0.9404218196868896,0.1327375708649165,1729891845726964419
1.6989686489105225,0.941291868686676,0.1295686840585825,1729891845775414345
1.706496238708496,0.942176878452301,0.12281025577493934,1729891845823817099
1.7142763137817383,0.9429807662963867,0.11769243022899917,1729891845871807679
1.7222282886505127,0.9439024925231934,0.1140165188354044,1729891845919813863
1.7295780181884766,0.9446291923522949,0.11103276541578916,1729891845967906135
1.739133358001709,0.9455425143241882,0.10763437583877092,1729891846031851053
1.7460825443267822,0.9461531639099121,0.1010743999773112,1729891846079805432
1.7508385181427002,0.9464434385299683,0.09639527954711603,1729891846110970952
1.7599225044250488,0.9474772810935974,0.09749941463423942,1729891846174914431
1.766791582107544,0.9482245445251465,0.10151814267312449,1729891846224798850
1.773680567741394,0.9488425850868225,0.10493372855575933,1729891846271825558
1.7806047201156616,0.9498827457427979,0.10846975991699521,1729891846319818774
1.7874572277069092,0.950676679611206,0.1123623973338275,1729891846366914380
1.7947025299072266,0.9514885544776917,0.11430239724225702,1729891846415907237
1.8028167486190796,0.9522613883018494,0.10425181029897522,1729891846479331767
1.8084467649459839,0.9526100158691406,0.09738716128408122,1729891846526946480
1.814466953277588,0.9534112215042114,0.0966285531334224,1729891846575855883
1.8212004899978638,0.9541017413139343,0.0932499695919483,1729891846623965781
1.827770471572876,0.9546424150466919,0.08863496486691362,1729891846671897181
1.8344744443893433,0.9552052617073059,0.08795831951123313,1729891846719835979
1.840916633605957,0.9558145403862,0.08795831951123313,1729891846766934298
1.8492813110351562,0.9566498398780823,0.09375850199523282,1729891846831335711
1.8551669120788574,0.957248866558075,0.09565657650684818,1729891846879862683
1.8608009815216064,0.9576990008354187,0.09066319071960956,1729891846926925180
1.8662543296813965,0.9579848051071167,0.08343823328845074,1729891846975899634
1.8720157146453857,0.9584007263183594,0.08044371643045019,1729891847023836907
1.87810218334198,0.9587917327880859,0.07888042942141982,1729891847071836397
1.8842284679412842,0.9592838883399963,0.07537711707485167,1729891847119829173
1.8899246454238892,0.959640622138977,0.07249563139689078,1729891847167893699
1.8954709768295288,0.9600398540496826,0.06974573646180193,1729891847215449702
1.902604579925537,0.9604665637016296,0.0645832812104908,1729891847279788050
1.9080750942230225,0.9608117341995239,0.06205650694506021,1729891847326979701
1.9133788347244263,0.9611430168151855,0.0663346679282239,1729891847375219293
1.918860912322998,0.9615822434425354,0.07648367423590201,1729891847423835737
1.9242472648620605,0.9621173143386841,0.08324497658666911,1729891847471880576
1.929603099822998,0.9625946283340454,0.08337274113566524,1729891847519837693
1.9349370002746582,0.9629015922546387,0.08059039898920484,1729891847567852667
1.9401586055755615,0.9633238315582275,0.07617988806558094,1729891847615059526
1.9470089673995972,0.9638227224349976,0.0702079638368141,1729891847679173199
1.9514015913009644,0.9640516638755798,0.07030474102023121,1729891847726990858
1.9565578699111938,0.9644896388053894,0.07558641556614944,1729891847774974563
1.9618825912475586,0.9652320146560669,0.07751375582150409,1729891847822932424
1.9671728610992432,0.9652373790740967,0.07442813463901725,1729891847871923979
1.9722274541854858,0.9656723737716675,0.06901963874510383,1729891847919054562
1.9774866104125977,0.9658876657485962,0.0649901296516731,1729891847972995793
1.9824432134628296,0.9660664796829224,0.06335815642424601,1729891848015086930
1.9892048835754395,0.9665447473526001,0.06156595388976185,1729891848079490017
1.9943134784698486,0.9666696190834045,0.06119260482060848,1729891848127038307
1.9990386962890625,0.9670911431312561,0.059464815079072725,1729891848175158690
2.0035758018493652,0.9671242833137512,0.05837025857248523,1729891848222993808
2.0081350803375244,0.9673896431922913,0.05757632219939417,1729891848272984433
2.0126500129699707,0.967704713344574,0.05732741792424233,1729891848318969587
2.0171751976013184,0.9678765535354614,0.05732741792424233,1729891848366917253
2.0228750705718994,0.9683770537376404,0.05798976160941491,1729891848433261370
2.025625705718994,0.9684805274009705,0.05866688408014552,1729891848463903373
2.0310921669006348,0.9687456488609314,0.0578503057099505,1729891848527462057
2.035660743713379,0.9688839316368103,0.057533460095800085,1729891848575125355
2.0403168201446533,0.9690148234367371,0.05753347126705508,1729891848623772959
2.0447843074798584,0.9693325161933899,0.05753348243831007,1729891848671928351
2.048893451690674,0.9695457220077515,0.05856917923511419,1729891848719701406
2.053253650665283,0.9699723124504089,0.06115579448839961,1729891848767810284
2.057399034500122,0.9702745676040649,0.06448197642384888,1729891848815344842
2.061472177505493,0.9707677364349365,0.06746817687214932,1729891848862987323
2.067260503768921,0.9712550044059753,0.07107521412733235,1729891848927549128
2.071428060531616,0.9715557098388672,0.0729570460812024,1729891848975491232
2.0753159523010254,0.9718963503837585,0.07200813826256815,1729891849023474621
2.079056978225708,0.9719495177268982,0.06642245879637347,1729891849072202346
2.0827319622039795,0.9722258448600769,0.059006430635390385,1729891849121454795
2.0864949226379395,0.9724624752998352,0.05416104087501373,1729891849167692941
2.0904204845428467,0.972649097442627,0.051034174732769076,1729891849215260702
2.0943124294281006,0.9728934168815613,0.047782858088557215,1729891849263308256
2.09844970703125,0.9727826714515686,0.04670211495471308,1729891849312572927
2.1029906272888184,0.9732329845428467,0.04670212985185852,1729891849375896045
2.1067147254943848,0.9732114672660828,0.044213270071116126,1729891849423050433
2.1105830669403076,0.9732304811477661,0.03876158192116389,1729891849472293946
2.113696575164795,0.9734145402908325,0.03503577183356178,1729891849520262268
2.1177918910980225,0.9734308123588562,0.03503576065937661,1729891849568056013
2.1217172145843506,0.9735810160636902,0.03381672994917754,1729891849615098866
2.1252074241638184,0.9740339517593384,0.03304305261928582,1729891849663124425
2.129648208618164,0.973954975605011,0.03232830769625552,1729891849727832115
2.132978677749634,0.9742339849472046,0.035892216366360565,1729891849775475074
2.1361730098724365,0.9745153188705444,0.03800626913174754,1729891849823025156
2.139376401901245,0.9743812680244446,0.03800628030564092,1729891849871853407
2.1429781913757324,0.9743929505348206,0.03629657639920572,1729891849920306285
2.1473913192749023,0.9746978878974915,0.03212564740044852,1729891849983194732
2.1497795581817627,0.9747191071510315,0.030207086728638633,1729891850015104106
2.1543703079223633,0.9746217727661133,0.02951184725138557,1729891850080127361
2.1564528942108154,0.974940299987793,0.02951183980158814,1729891850111888717
2.1605939865112305,0.9752209782600403,0.030814554160471824,1729891850174913952
2.1634557247161865,0.9752309322357178,0.030814542985867267,1729891850223848105
2.1663596630096436,0.9753950238227844,0.0322662714018515,1729891850272876885
2.169095993041992,0.9755902886390686,0.03497828879207821,1729891850319832450
2.1718831062316895,0.9758234024047852,0.03590691680587697,1729891850367324050
2.174943685531616,0.9758095145225525,0.03636276656004473,1729891850415171151
2.1780550479888916,0.9760221242904663,0.03636276656004473,1729891850463055395
2.182262659072876,0.9762405753135681,0.035127985889643165,1729891850527831453
2.185290813446045,0.9761689305305481,0.03145488970417683,1729891850574972345
2.188448190689087,0.9761183857917786,0.0276921512720789,1729891850622940564
2.1914725303649902,0.9764271974563599,0.024330437569728847,1729891850671858936
2.194014310836792,0.9763924479484558,0.022918985397858947,1729891850719856165
2.196530818939209,0.9763861298561096,0.025643665646513294,1729891850767807514
2.19964337348938,0.9765563607215881,0.029827935915897656,1729891850815852701
2.2031869888305664,0.9767871499061584,0.031280616558490154,1729891850879879178
2.2056198120117188,0.9769330024719238,0.03128060538429007,1729891850929530783
2.208104372024536,0.9769026041030884,0.03396187233839218,1729891850975071292
2.2109625339508057,0.9770523309707642,0.036125308363461374,1729891851023026988
2.213843822479248,0.9773446917533875,0.03612531953774349,1729891851072875226
2.2165462970733643,0.977403461933136,0.03612533071200259,1729891851118985042
2.219269037246704,0.977443277835846,0.0361253418858993,1729891851167924554
2.221933603286743,0.9774612784385681,0.036125353059988714,1729891851215294991
2.224543571472168,0.97762531042099,0.03612536423427081,1729891851263164964
2.2277016639709473,0.9779080152511597,0.03612537913305669,1729891851328647808
2.230041742324829,0.9778845906257629,0.03612539030696489,1729891851374920571
2.232459545135498,0.9778189063072205,0.035188892497747766,1729891851422914174
2.234816551208496,0.9778728485107422,0.035188914846088146,1729891851472872855
2.237212657928467,0.9782143831253052,0.035188937194463726,1729891851519861403
2.2396013736724854,0.9784865975379944,0.03518895954304265,1729891851568043042
2.242682695388794,0.9784378409385681,0.03518897444157062,1729891851631798080
2.2442166805267334,0.9783900380134583,0.03601176389178194,1729891851663552570
2.247246742248535,0.9786578416824341,0.036011752718402665,1729891851728089057
2.2494053840637207,0.9787777066230774,0.035006099691962035,1729891851775865451
2.2516632080078125,0.9788474440574646,0.035006110865981765,1729891851823852059
2.2539844512939453,0.9788010120391846,0.03500612204017306,1729891851871852236
2.256334066390991,0.9787851572036743,0.03500613321436435,1729891851919858952
2.258610725402832,0.9788753390312195,0.035006144388555635,1729891851967929908
2.2606799602508545,0.9791665077209473,0.03440508110171033,1729891852015051916
2.262834310531616,0.9793695211410522,0.03440506992688491,1729891852063642635
2.2650084495544434,0.9792869687080383,0.03440505875263558,1729891852111848225
2.267835855484009,0.9791480898857117,0.03440504385385975,1729891852175132767
2.2698135375976562,0.9792729616165161,0.03234487386935743,1729891852223866464
2.271758794784546,0.9795156121253967,0.029155543915886,1729891852271856768
2.273876667022705,0.979559063911438,0.026973768302800266,1729891852319015320
2.2756195068359375,0.9794642925262451,0.02384712506895469,1729891852368053879
2.278071165084839,0.9792687296867371,0.020340900746885198,1729891852431090675
2.279515027999878,0.9793530702590942,0.020287491333202266,1729891852463263615
2.2817280292510986,0.9796317219734192,0.021405915327141378,1729891852511205136
2.2846457958221436,0.9796459674835205,0.0272698182525042,1729891852577097523
2.286616325378418,0.9798047542572021,0.028307418401302287,1729891852623853784
2.288468360900879,0.9795714616775513,0.028307418401302287,1729891852672846484
2.2904348373413086,0.9794795513153076,0.028307418401302287,1729891852720087176
2.2922701835632324,0.9794924855232239,0.028307418401302287,1729891852768840591
2.2944111824035645,0.9798496961593628,0.028307418401302287,1729891852831614957
2.2964179515838623,0.9800012111663818,0.030441016006125577,1729891852879707089
2.2985754013061523,0.9799910187721252,0.03141423104566603,1729891852927951876
2.3006069660186768,0.9797796010971069,0.03041691913863228,1729891852977882041
2.302156925201416,0.979788064956665,0.02793259687876993,1729891853023880622
2.3037309646606445,0.9797664880752563,0.027304344723109237,1729891853072842146
2.305394411087036,0.9799304604530334,0.029575515536842265,1729891853120361658
2.307551145553589,0.9800549149513245,0.033535642691102895,1729891853168147466
2.3093507289886475,0.9801763296127319,0.034412779620268855,1729891853216314450
2.3117334842681885,0.9801062941551208,0.03624193759251142,1729891853279792745
2.312981605529785,0.9801633358001709,0.03790418761282897,1729891853311854735
2.31461238861084,0.9802117347717285,0.0410096144538986,1729891853359039745
2.3167717456817627,0.9804943799972534,0.0430445244356355,1729891853423911650
2.3184969425201416,0.9805589914321899,0.04463476317553372,1729891853471879070
2.3201167583465576,0.9806755185127258,0.045379097745721894,1729891853519851247
2.321495294570923,0.9807581901550293,0.04537908657307166,1729891853567105374
2.3237340450286865,0.9806036353111267,0.04537907167560777,1729891853632867958
2.324930191040039,0.9806046485900879,0.044035831049238285,1729891853663549200
2.326765537261963,0.9807312488555908,0.043180386162602016,1729891853712873245
2.3288474082946777,0.9810009598731995,0.044545554150814966,1729891853775122850
2.3305084705352783,0.9810777306556702,0.0485786450893586,1729891853822954011
2.332401990890503,0.9812009334564209,0.05213321570284405,1729891853871873544
2.334362268447876,0.981339156627655,0.05464519782222848,1729891853919859068
2.3364031314849854,0.9815895557403564,0.05464520899393313,1729891853966934192
2.3392908573150635,0.9815309047698975,0.054645220165802685,1729891854032580886
2.3409526348114014,0.9816244840621948,0.05234947478161243,1729891854080302512
2.342513084411621,0.9817943572998047,0.04791250267201641,1729891854128869104
2.3438267707824707,0.9818322658538818,0.04589523886786776,1729891854175295972
2.3451685905456543,0.9818547368049622,0.04589523886786776,1729891854225879182
2.346654176712036,0.9819726943969727,0.04589523886786776,1729891854271902924
2.3486552238464355,0.9822626113891602,0.04589523886786776,1729891854320871357
2.3505940437316895,0.9824273586273193,0.046928764339650146,1729891854366954790
2.352924108505249,0.9826459288597107,0.046928749442085985,1729891854431834650
2.354126214981079,0.9827026724815369,0.04692873826927252,1729891854480677529
2.3553366661071777,0.9827715158462524,0.04385623551051711,1729891854527467681
2.3571534156799316,0.9827521443367004,0.03920563300734305,1729891854575031461
2.3590784072875977,0.9827302098274231,0.03681906464937543,1729891854624973787
2.360886335372925,0.9826886653900146,0.03681907582341744,1729891854672886905
2.3626513481140137,0.9828664064407349,0.0376673848887093,1729891854720864741
2.364743709564209,0.9831383228302002,0.041979691876266774,1729891854766942264
2.367253065109253,0.9832490682601929,0.044430889849479537,1729891854832521738
2.3688461780548096,0.9831721782684326,0.04443090102274313,1729891854880183257
2.370182991027832,0.9832019805908203,0.042562417968332225,1729891854928860511
2.371485471725464,0.9832189679145813,0.03950113089633839,1729891854976235361
2.3727757930755615,0.9832666516304016,0.037561581199653506,1729891855024875903
2.3740029335021973,0.9834413528442383,0.03756157002543851,1729891855072878506
2.3755252361297607,0.9836316704750061,0.03880277591760885,1729891855120878309
2.3772411346435547,0.983678936958313,0.03880277591760885,1729891855168257488
2.37898588180542,0.9836275577545166,0.03693952200098896,1729891855215896654
2.3814752101898193,0.9835675954818726,0.03161230062297402,1729891855279466588
2.3834011554718018,0.9835250973701477,0.029575482551743137,1729891855328259315
2.3848330974578857,0.983721911907196,0.028520728264032246,1729891855375897300
2.3864190578460693,0.9838045835494995,0.03259554337229123,1729891855422927075
2.388383150100708,0.9840956926345825,0.036565930150305966,1729891855471016639
2.39022159576416,0.9840251803398132,0.036565918976428614,1729891855520214707
