e,e_dot,e_int,stamp
2.67824135046377,0.0,0.3897928745172381,1729891837871831778
2.6779842824280773,-0.0027292326147879712,0.3782046003111589,1729891837918927146
2.675089883560848,-0.03236770037943366,0.3851967982906698,1729891837967755605
2.6685305570693063,-0.08151989485304295,0.44938236107922563,1729891838030970069
2.661498163532858,-0.12487663674947086,0.44582439543238583,1729891838079140474
2.6535101155115863,-0.15767039156609503,0.38057133648227975,1729891838126309041
2.6436228911268698,-0.184390072417355,0.3849838206304374,1729891838175886612
2.6323960711919057,-0.21451854228787567,0.390423114829735,1729891838224782339
2.6208411081638974,-0.24039862962128117,0.3746927436194844,1729891838270783249
2.607942396265936,-0.25956643523226,0.3700283639808527,1729891838318923046
2.59478790604063,-0.2686352153668093,0.3793718624365539,1729891838367765096
2.5814888954843993,-0.27635154397897765,0.37275773600306866,1729891838414695562
2.5681635899928934,-0.2794628613716205,0.36898231356579314,1729891838463054697
2.551194635275459,-0.26939317202787827,0.43441156282712895,1729891838527517318
2.538440115434566,-0.26901659181916904,0.42453755782850605,1729891838573931766
2.524566935306696,-0.2788907769014656,0.36334531867654674,1729891838622956324
2.5100025569398765,-0.2930865150153027,0.36752530518183535,1729891838670993638
2.4949404499022867,-0.30603009174574525,0.36443695519545816,1729891838719758588
2.4806557354921828,-0.30575780642257255,0.35917651401586403,1729891838766958287
2.4666066480099285,-0.2975543027798632,0.354385076950712,1729891838814995145
2.4475905336884676,-0.29462954311051015,0.4145130968201942,1729891838879066877
2.433141254374896,-0.2993678549414288,0.411180100135997,1729891838926921574
2.4187509620262464,-0.29827541054461715,0.3529296405916606,1729891838975766664
2.4045686435249847,-0.2974320592108839,0.348598986470366,1729891839023001111
2.390955460434368,-0.2896322642904231,0.3463766224609449,1729891839071792250
2.377595141647351,-0.278723941418362,0.34708623740175726,1729891839119775116
2.364316458388942,-0.2778061753797051,0.3419868519135509,1729891839167682527
2.3507923697697746,-0.2814664640732739,0.33773436302125887,1729891839215009643
2.3326819979224744,-0.2824852314148477,0.3953438530075931,1729891839279872040
2.319581104328839,-0.2762667391197886,0.3949535044088805,1729891839327804102
2.3066211900036007,-0.2741165049615449,0.3308055403513342,1729891839374946242
2.293911103646157,-0.2727429048868566,0.3256487999965497,1729891839421920826
2.280343196862679,-0.26864443231853613,0.33662960366109274,1729891839472791266
2.26787228971584,-0.26588336285976266,0.3349948968184178,1729891839519842115
2.255206618048224,-0.2646434018178849,0.32310877572145524,1729891839567775519
2.2383956437521393,-0.2613191216161014,0.3819910734500039,1729891839632832477
2.2261319591050746,-0.2618703801687219,0.3738735402244646,1729891839679051806
2.214086163169851,-0.25839032044447985,0.3143150119525203,1729891839726958396
2.2023629691968623,-0.24588879363529245,0.3211200126571252,1729891839775737060
2.1902447746225207,-0.24708457791320554,0.3188362995666351,1729891839823477508
2.178066983909397,-0.25273349798163935,0.31583814150451056,1729891839871872666
2.1663245543418372,-0.24936177830490647,0.31339404788111686,1729891839919395420
2.1544329288949866,-0.2463026380563288,0.31180798294933604,1729891839967831037
2.142110570833196,-0.25112564468493037,0.31161240522437367,1729891840015827049
2.126377402789784,-0.2527318108147413,0.3572780068212278,1729891840079082057
2.1146767381076366,-0.24355775648075748,0.3585332722313592,1729891840128164092
2.103454788046261,-0.2372174619264595,0.3065146972294127,1729891840175705540
2.0921809950838095,-0.2372744522134702,0.2991415261667774,1729891840222974343
2.080624435614702,-0.23573914103941496,0.3040007559213348,1729891840272578860
2.0702067202605154,-0.22746205463571645,0.30135549060109623,1729891840319516156
2.0592086698837404,-0.22487074966048004,0.2956551274331605,1729891840367797306
