e,e_dot,e_int,stamp
2.673750891877042,0.0,0.438508151392173,1729892280989901597
2.673750891877042,0.0,0.3885920885017848,1729892281024928010
2.673750891877042,0.0,0.3289098617137192,1729892281071911042
2.6726451081865976,-0.011494365312537948,0.3812949784377963,1729892281120012336
2.6701311476938128,-0.03734845312798386,0.38767668757686313,1729892281168630575
2.6660344018986124,-0.06800251086248925,0.38929739409214376,1729892281217229550
2.6609034027244167,-0.09505904141888841,0.38820357347231343,1729892281265716887
2.6528574536149385,-0.11671647469751648,0.4450238611510698,1729892281328767276
2.645126655261538,-0.14543338587791743,0.4393479091795945,1729892281376121233
2.6367058686004694,-0.16763401891258645,0.38208896550101945,1729892281425075638
2.6285118908443685,-0.17321909946630273,0.379425175451104,1729892281472052848
2.6202822194301554,-0.1714605331040653,0.3777903927799114,1729892281520894707
2.6096145739063847,-0.16722711437814416,0.4444756186825184,1729892281585173799
2.6043176940811152,-0.16783305912004892,0.37404776706126674,1729892281616385638
2.5929301978134096,-0.17422837507307276,0.3705074471369385,1729892281680092231
2.584352173901407,-0.1787117703285967,0.434663993947224,1729892281728101492
2.575267251885038,-0.18405218558706765,0.3720003257915191,1729892281776060583
2.5657308659122715,-0.19347551461709012,0.3717423727692863,1729892281824340878
2.555706556913303,-0.20392588905683548,0.3692112926876925,1729892281872000705
2.5412133259512006,-0.21822181801081586,0.42817764441974404,1729892281936098032
2.533921853319417,-0.2263864919645816,0.3672971977364912,1729892281968267319
2.5227481845595197,-0.22963427277609022,0.30469627539687344,1729892282016303531
2.5069640459261833,-0.23931920467976986,0.4242886494199693,1729892282080458928
2.495379629132249,-0.24366789364558689,0.42201678360495515,1729892282128466251
2.4842643715421726,-0.23654323396993213,0.3592191930773141,1729892282176422216
2.472859133294278,-0.23492017162643697,0.3572174343790926,1729892282224331280
2.4614437499572697,-0.23660700423679834,0.3577729284039533,1729892282272875461
2.449907102024953,-0.24002907865373152,0.35315380048240075,1729892282319982343
2.4346516386229693,-0.24129494447342992,0.40876871996586533,1729892282384165717
2.4268268829762683,-0.23950524907551185,0.3531672994488232,1729892282416589854
2.410656089369478,-0.247399148693274,0.3498657704041644,1729892282480386615
2.3979280386162505,-0.2600037405548613,0.4035576538843693,1729892282528140461
2.3848696328914167,-0.26928905712161866,0.34440461121021054,1729892282576141539
2.3707610083640165,-0.2821755530047141,0.34432767664286046,1729892282624408185
2.35705676002599,-0.2871025841417632,0.3445408537780405,1729892282673022308
2.344078902546746,-0.27930370731644105,0.3377356809484617,1729892282719922830
2.330297820078184,-0.27977669986446996,0.3361866726666343,1729892282768646261
2.311460848837768,-0.2868214537604801,0.3964459468603047,1729892282833422784
2.3032323750075236,-0.28022961848165007,0.3308971540837933,1729892282863936911
2.285487654966239,-0.2716759574043296,0.32896264570617684,1729892282928771793
2.2726010366813805,-0.2720670729080804,0.38589738352151937,1729892282976421836
2.2593760638936162,-0.27409480365231553,0.3247338444133837,1729892283024037092
2.2451946424223235,-0.28386522186733654,0.32706435649158866,1729892283072941187
2.23154321888002,-0.2895119246484652,0.3237861352651793,1729892283120171572
2.217765056061561,-0.2864986045425948,0.32050666434399433,1729892283168693511
2.2041925748962985,-0.28419365904745963,0.3201668867182531,1729892283216411532
2.1849533275873703,-0.29272219425226953,0.36877430195827,1729892283280326375
2.170955901803386,-0.29682083459854336,0.3665402827906525,1729892283328159962
2.1572090147986622,-0.29022581815152193,0.31131079532911665,1729892283375921413
2.1433141741370147,-0.2857482237486302,0.3130365227912518,1729892283424903480
2.129309568547664,-0.2907837888583752,0.3086122199129694,1729892283471915232
2.115279772283091,-0.29392918278643676,0.30469216377960123,1729892283520300077
2.096857276870657,-0.2893884483033008,0.35566485305321316,1729892283584086870
2.0874976566024084,-0.29035674106161335,0.30191397464249786,1729892283616151284
2.068497647189223,-0.2922237219877198,0.3032983661365727,1729892283681098052
2.0543915411834526,-0.29366843484230454,0.35026025354998164,1729892283728949449
2.040520912062012,-0.2950362538756653,0.29222413595164326,1729892283775923409
2.0262063505860737,-0.2967533150888194,0.2906718547242832,1729892283823922899
2.012184937470918,-0.29519058606328913,0.2917636644821021,1729892283871915593
1.9981133830095004,-0.2917000681966755,0.29068252201905903,1729892283920231284
1.9842134462955998,-0.29014155315728907,0.2889519640549863,1729892283968321003
1.9701976110903745,-0.2890480359527765,0.287442357485972,1729892284016809567
1.956933535719627,-0.2850345576068572,0.282825964810057,1729892284064010122
1.9372690322219526,-0.29110941397842716,0.32983413343577583,1729892284129296332
1.9234682807959231,-0.2985176586586413,0.3256063807096151,1729892284175947376
1.9099011439677485,-0.288668303617998,0.27366011040858385,1729892284224142073
1.8952671048440304,-0.29389256274958153,0.27490269340454226,1729892284271922228
1.879952235111565,-0.30623684518744415,0.27799347739493274,1729892284321938850
1.8617889669682102,-0.29766486846157175,0.31802900523642597,1729892284384758166
1.852207433985174,-0.297146225881903,0.2635252815447946,1729892284416157033
1.8383094965703322,-0.297593291325079,0.22019823331318533,1729892284464076039
1.8184475247680085,-0.29798589461521846,0.31081489313503985,1729892284528996654
1.8046881637118635,-0.29951971294822577,0.30547322218139233,1729892284575941338
1.7909933155887081,-0.28923350508106005,0.25699389076618034,1729892284623931049
1.7763879728418301,-0.29477299285626735,0.25787514907530235,1729892284671947278
1.7612634373031002,-0.30646928275745694,0.2584404628145,1729892284720931560
1.7423987232572575,-0.3019591396872329,0.2980557042408745,1729892284784846042
1.7330573543509848,-0.2936593400495022,0.2510682749727626,1729892284816819157
1.7191291775754276,-0.29101295197063903,0.20784591145713718,1729892284864870198
