x,y,theta,stamp
-8.302662024561869e-08,9.58529042804912e-08,-9.536743880615117e-07,1729892280880565111
-8.302662024561869e-08,9.58529042804912e-08,-9.536743880615117e-07,1729892280928037343
-8.302662024561869e-08,9.58529042804912e-08,-9.536743880615117e-07,1729892280989901597
-8.302662024561869e-08,9.58529042804912e-08,-9.536743880615117e-07,1729892281024928010
-8.302662024561869e-08,9.58529042804912e-08,-9.536743880615117e-07,1729892281071911042
0.0018483316525816917,9.178237814921886e-05,0.0010650609908610523,1729892281120012336
0.006500767543911934,3.071218088734895e-06,0.0010304790905439679,1729892281168630575
0.013828660361468792,4.19809075538069e-05,0.0010304790905439679,1729892281217229550
0.02279677242040634,0.00025279633700847626,0.0014043465880230431,1729892281265716887
0.037588056176900864,0.00015580821491312236,0.0020390599377589987,1729892281328767276
0.05112073943018913,0.0005681809270754457,0.006027443037208989,1729892281376121233
0.06653691828250885,0.0006472087698057294,0.013736159769246815,1729892281425075638
0.08149097114801407,0.0008260025060735643,0.02180989112859103,1729892281472052848
0.09619588404893875,0.0012739599915221334,0.03014757323287955,1729892281520894707
0.11537992209196091,0.0018782198894768953,0.05190015390255598,1729892281585173799
0.12459810078144073,0.0024101422168314457,0.06563846968083903,1729892281616385638
0.14369980990886688,0.00407590065151453,0.11313876332749093,1729892281680092231
0.15717804431915283,0.0059496453031897545,0.15651641973795855,1729892281728101492
0.17074567079544067,0.00841072853654623,0.20458115788167133,1729892281776060583
0.18417926132678986,0.011524197645485401,0.25152495666476454,1729892281824340878
0.19761395454406738,0.015247552655637264,0.29807204801186465,1729892281872000705
0.21572411060333252,0.021467214450240135,0.3441589912749866,1729892281936098032
0.22470737993717194,0.02469695173203945,0.36386330814718476,1729892281968267319
0.23800677061080933,0.02994672767817974,0.39148410948957435,1729892282016303531
0.2562106251716614,0.0377543568611145,0.4081745848526871,1729892282080458928
0.26995909214019775,0.04330885782837868,0.4034122693549177,1729892282128466251
0.28306668996810913,0.048722222447395325,0.39612712428602725,1729892282176422216
0.29623380303382874,0.05446970835328102,0.40422554938575517,1729892282224331280
0.309291809797287,0.06032373756170273,0.42472865047392183,1729892282272875461
0.3220972716808319,0.06648721545934677,0.4557629733524967,1729892282319982343
0.3382294178009033,0.07511675357818604,0.5131093284854618,1729892282384165717
0.3461724817752838,0.07973850518465042,0.5459547794716008,1729892282416589854
0.36179089546203613,0.08974627405405045,0.6104307160115503,1729892282480386615
0.3730434775352478,0.09819825738668442,0.6555503412560855,1729892282528140461
0.3842332661151886,0.10707300156354904,0.6980337525974379,1729892282576141539
0.3959546983242035,0.11687090247869492,0.7239250619396934,1729892282624408185
0.4071151614189148,0.1265200525522232,0.730454230191638,1729892282673022308
0.4173676669597626,0.1358337551355362,0.7361557185983657,1729892282719922830
0.42837122082710266,0.1456766426563263,0.7379390207759811,1729892282768646261
0.4434458911418915,0.15913523733615875,0.7159074628270761,1729892282833422784
0.45016956329345703,0.16495230793952942,0.7102826633850976,1729892282863936911
0.4645499289035797,0.17757558822631836,0.7257149795377489,1729892282928771793
0.47463294863700867,0.18693861365318298,0.7428036667692284,1729892282976421836
0.4851973056793213,0.19645187258720398,0.7604915797928081,1729892283024037092
0.4959699213504791,0.20694248378276825,0.77710078269893,1729892283072941187
0.5061041712760925,0.21716861426830292,0.8031149175156805,1729892283120171572
0.5160608887672424,0.22763307392597198,0.8364902590023295,1729892283168693511
0.5252058506011963,0.2382732778787613,0.8669030868054599,1729892283216411532
0.53803950548172,0.253429651260376,0.8880224506746232,1729892283280326375
0.5474779009819031,0.26441556215286255,0.8893606387961981,1729892283328159962
0.5562882423400879,0.27543213963508606,0.8796189665052987,1729892283375921413
0.5654616951942444,0.2864442467689514,0.8691997429287346,1729892283424903480
0.5750142335891724,0.29740390181541443,0.8695148046149143,1729892283471915232
0.5840725898742676,0.3086335361003876,0.8768183427709824,1729892283520300077
0.5961690545082092,0.3232930302619934,0.8874495335720191,1729892283584086870
0.6022180914878845,0.3307906687259674,0.8911534746615298,1729892283616151284
0.6141746640205383,0.3461703062057495,0.9007578607091535,1729892283681098052
0.6231985092163086,0.357526570558548,0.9076169482204564,1729892283728949449
0.6317406892776489,0.3688527047634125,0.9130658531300958,1729892283775923409
0.6408373713493347,0.380416601896286,0.9175419651495414,1729892283823922899
0.6496562361717224,0.3917918801307678,0.9133695619323328,1729892283871915593
0.6585409045219421,0.4031980037689209,0.9103971224895143,1729892283920231284
0.6672590970993042,0.4144974946975708,0.9110661024772734,1729892283968321003
0.6758804321289062,0.425974041223526,0.9117545883587076,1729892284016809567
0.6843887567520142,0.4366821050643921,0.9154294479401535,1729892284064010122
0.6965133547782898,0.45278841257095337,0.9360649769970568,1729892284129296332
0.7044968605041504,0.46433377265930176,0.9646189309564595,1729892284175947376
0.7122912406921387,0.4757114350795746,0.9931958973919541,1729892284224142073
0.7203795909881592,0.48812949657440186,1.006501027510259,1729892284271922228
0.7287846803665161,0.5011550784111023,1.0050930945130547,1729892284321938850
0.7388662099838257,0.5165577530860901,0.994463055030844,1729892284384758166
0.7441967725753784,0.5246797204017639,0.9873163012199042,1729892284416157033
0.752008318901062,0.5364283919334412,0.9779538683419167,1729892284464076039
0.7632496953010559,0.553191065788269,0.9799066687601982,1729892284528996654
0.7708283066749573,0.564898669719696,0.9903123093327738,1729892284575941338
0.7784269452095032,0.5765304565429688,1.0059044406434199,1729892284623931049
0.7858572006225586,0.589229941368103,1.025661472005913,1729892284671947278
0.7936884760856628,0.6023240089416504,1.0350481302506531,1729892284720931560
0.8038328289985657,0.6184983253479004,1.0292774218944698,1729892284784846042
0.8086884617805481,0.6265811324119568,1.022131503375867,1729892284816819157
0.8160110116004944,0.6385994553565979,1.0214283562748956,1729892284864870198
0.8259323835372925,0.6554297804832458,1.0313572510606754,1729892284928997325
0.8328301906585693,0.6673486828804016,1.042695395784107,1729892284976039412
0.8399059772491455,0.6794840693473816,1.0523466841350593,1729892285023928859
0.8469820022583008,0.6921632885932922,1.06165094239822,1729892285072896011
0.8542898893356323,0.7054033875465393,1.0770948872262738,1729892285121951053
0.8629708886146545,0.7217792868614197,1.0950285075906823,1729892285184049046
0.8675888180732727,0.7307735085487366,1.0956018205891742,1729892285216139554
0.8772836923599243,0.748791515827179,1.0848643927107084,1729892285282434260
0.8836387395858765,0.7607070207595825,1.0818207181952781,1729892285328886632
0.8901689648628235,0.7735620141029358,1.0856300069811131,1729892285376976505
0.8969943523406982,0.7864307165145874,1.0909446587121745,1729892285425240453
0.9033255577087402,0.7990673780441284,1.0959217155121386,1729892285471982642
0.9099854826927185,0.8122440576553345,1.1015796561164533,1729892285521016097
0.9182055592536926,0.8292623162269592,1.1057676226424178,1729892285584552752
0.9224167466163635,0.837797999382019,1.1069021097879557,1729892285616540737
0.9314498901367188,0.8554107546806335,1.1042738067189677,1729892285682531967
0.9377006888389587,0.8674389123916626,1.10305990394255,1729892285729969896
0.9436224699020386,0.8787679076194763,1.101469404999353,1729892285775991914
0.9498778581619263,0.8908358216285706,1.0940038171457427,1729892285823932022
0.9562612771987915,0.9027783274650574,1.0857137799128638,1729892285872078716
0.9629896283149719,0.9153210520744324,1.086174420589826,1729892285922056971
0.9694828987121582,0.9279909729957581,1.0912079621026354,1729892285970582987
0.9772528409957886,0.942708432674408,1.0954323030531792,1729892286033472777
0.9832331538200378,0.9541390538215637,1.0946310795458143,1729892286081287775
0.9890322089195251,0.9653279185295105,1.0927867621991865,1729892286129258260
0.9950351715087891,0.9765169024467468,1.0922485344307422,1729892286175923402
1.001014232635498,0.9881076812744141,1.091375091725162,1729892286223950903
1.007020354270935,0.9996047616004944,1.0907091525855261,1729892286271918874
1.0131195783615112,1.0111966133117676,1.0907091525855261,1729892286320052081
1.0190848112106323,1.0226037502288818,1.090155316721577,1729892286369564729
1.0246919393539429,1.0333175659179688,1.0901535927081245,1729892286416089866
1.0300533771514893,1.0433484315872192,1.0937855280385809,1729892286463932372
1.0369906425476074,1.0572785139083862,1.1021327081031091,1729892286529439452
1.0421255826950073,1.0673956871032715,1.1087379991592714,1729892286575942363
1.0471171140670776,1.0775952339172363,1.1150027934154951,1729892286623939816
1.0520766973495483,1.088070034980774,1.1217985255218736,1729892286671938107
1.0572223663330078,1.0990335941314697,1.129717983263674,1729892286721019129
1.062106966972351,1.1093145608901978,1.1365180223138354,1729892286769799382
1.0666253566741943,1.119294285774231,1.1389693770047475,1729892286816116304
1.0729092359542847,1.1328973770141602,1.1405747520641463,1729892286881703365
1.0770455598831177,1.1424376964569092,1.1405747520641463,1729892286928264423
1.0814239978790283,1.1519736051559448,1.1411208893775073,1729892286975943481
1.0857659578323364,1.1615499258041382,1.1411207246657833,1729892287023944455
1.0902284383773804,1.171170949935913,1.1388776076204967,1729892287071930417
1.0950767993927002,1.1810578107833862,1.137638910011372,1729892287121035485
1.09956693649292,1.190638780593872,1.1360202732967906,1729892287169766377
1.1038650274276733,1.2002439498901367,1.134288439709853,1729892287216131805
1.1099519729614258,1.2133265733718872,1.1338210246483904,1729892287281746991
1.1143380403518677,1.223020315170288,1.1324161595800928,1729892287328981740
1.118944525718689,1.2329145669937134,1.1312219486403488,1729892287378077925
1.1231369972229004,1.2417569160461426,1.1323671859783921,1729892287423918519
1.1277278661727905,1.2514222860336304,1.1335901320183543,1729892287471930228
1.1319856643676758,1.2605379819869995,1.1335901320183543,1729892287521010764
1.1370766162872314,1.2715139389038086,1.136379410708596,1729892287585016088
1.1406893730163574,1.279434323310852,1.1405223262811917,1729892287632017506
1.1446038484573364,1.288222312927246,1.1470122348821585,1729892287681094164
1.1486687660217285,1.2972332239151,1.1541712637877037,1729892287729074797
1.1523598432540894,1.3058587312698364,1.158263986772992,1729892287777056282
1.1557997465133667,1.3137052059173584,1.1607076846436217,1729892287823950393
1.1593163013458252,1.3220295906066895,1.1615120657421765,1729892287871957819
1.1629754304885864,1.3303773403167725,1.1614017111062551,1729892287921049215
1.1663788557052612,1.3382142782211304,1.1598354601665544,1729892287968104459
1.170660376548767,1.3487869501113892,1.1598354601665544,1729892288032533033
1.1743178367614746,1.3570952415466309,1.1629278302142063,1729892288081097525
1.1779139041900635,1.3655074834823608,1.1686487089306403,1729892288129470704
1.1811882257461548,1.373616099357605,1.170736831518193,1729892288176955566
1.1845260858535767,1.381237506866455,1.170333934774769,1729892288223944517
1.187872052192688,1.3888890743255615,1.1681312006363738,1729892288271982390
1.1911723613739014,1.3968417644500732,1.1673238608111052,1729892288320045682
1.1954180002212524,1.4070526361465454,1.1701630697396748,1729892288384058112
1.1983829736709595,1.4144973754882812,1.1707548284339226,1729892288433653106
1.2016602754592896,1.421729564666748,1.1707201273960084,1729892288481444768
1.204703450202942,1.4290318489074707,1.1707201273960084,1729892288529399802
1.207773208618164,1.4365218877792358,1.1712395456823368,1729892288577024477
1.210784912109375,1.4437109231948853,1.172848209012878,1729892288623937400
1.2137585878372192,1.4508788585662842,1.1784853930607653,1729892288671990908
1.2168118953704834,1.4580862522125244,1.186134333948653,1729892288721068051
1.2203360795974731,1.466951847076416,1.1921642042506964,1729892288784611394
1.2221964597702026,1.4717532396316528,1.1952266496578123,1729892288817124885
1.225825548171997,1.4813324213027954,1.2024159135785661,1729892288881726452
1.2284358739852905,1.4881702661514282,1.207743791558439,1729892288928149998
1.2311089038848877,1.4951579570770264,1.2134618232793897,1729892288977081568
1.2335485219955444,1.5019687414169312,1.2183799856418829,1729892289025931059
1.2359477281570435,1.5084364414215088,1.223064855534883,1729892289071941859
1.238391637802124,1.515241026878357,1.2281639250872074,1729892289121197064
1.241585373878479,1.5244123935699463,1.235136861944355,1729892289186008655
1.2440162897109985,1.531404972076416,1.238255867793866,1729892289233220545
1.2462655305862427,1.5375701189041138,1.2370341508117433,1729892289281270144
1.2484785318374634,1.5440318584442139,1.2341375801854508,1729892289329118296
1.2508139610290527,1.5505305528640747,1.2301785580299525,1729892289376953206
1.252928614616394,1.55666983127594,1.2280543627388842,1729892289424952229
1.2549253702163696,1.5625616312026978,1.2275557466773126,1729892289471995731
1.257028579711914,1.5687966346740723,1.2307309176528638,1729892289521199746
1.2592220306396484,1.5748530626296997,1.2307309176528638,1729892289568899777
1.261740803718567,1.5812253952026367,1.2299614935958527,1729892289616924683
1.2644755840301514,1.5891656875610352,1.2262614126213298,1729892289681102822
1.266545295715332,1.5950006246566772,1.2244091335737368,1729892289729180902
1.2685670852661133,1.6008433103561401,1.2237006078178345,1729892289776959878
1.2706397771835327,1.6064707040786743,1.2233570846357675,1729892289824956072
1.272566795349121,1.6122198104858398,1.2242132631052807,1729892289872093909
1.2747491598129272,1.6184465885162354,1.2252231259943578,1729892289921066351
1.276914358139038,1.6245232820510864,1.2252231259943578,1729892289969224043
1.2790930271148682,1.6303751468658447,1.2252231259943578,1729892290017604870
1.2818354368209839,1.637589931488037,1.2247000288344878,1729892290080951513
1.2834442853927612,1.6428388357162476,1.223782227180399,1729892290129201437
