e,e_dot,e_int,stamp
1.414213560105176,0.0,0.19092453272327312,1729888510199232263
1.4143517060961897,0.0009810292134740468,0.23206167299443817,1729888510269641042
1.415711022570304,0.014442380403762325,0.2565629025099546,1729888510320130626
1.417449229686473,0.03570659588453246,0.19020100300777515,1729888510359199798
1.4206067316868842,0.053858058449457985,0.1893126405053854,1729888510409139899
1.4245139764569061,0.07066316832683048,0.21306138699041197,1729888510459168334
1.4288413706019307,0.08235212000425896,0.21368989793009485,1729888510509136153
1.43387709240202,0.09361223092416408,0.2143923528551689,1729888510559182550
1.4382235280108973,0.10473704972086895,0.19349036540134482,1729888510599111941
1.4436523282636111,0.10879824081243822,0.193890414648855,1729888510649034927
1.4509555670191063,0.10554804260632755,0.2627356876770364,1729888510720388648
1.454763036883231,0.09782572596231498,0.2439194025096182,1729888510761197973
1.458602250621787,0.08432400699320755,0.20023867192051778,1729888510812150157
1.4612257919930094,0.06817256450774108,0.2055271080904336,1729888510855162035
1.463554859982357,0.054262438493087733,0.20166815575413796,1729888510904165006
1.46516253122853,0.03983101208989934,0.21737874817770791,1729888510954197051
1.4658928259344728,0.02325236507011537,0.22159016927363692,1729888511005011417
1.4655370888971204,0.0034203932740756488,0.21554473847781552,1729888511052247743
1.4641230839356036,-0.01511303334098235,0.24074633662137487,1729888511114552221
1.4623316965990325,-0.02903093883489414,0.2480512681611163,1729888511165204021
1.4595271270054133,-0.04956371695735744,0.2075393305107956,1729888511209189839
1.4560999072236334,-0.06614645576376821,0.20575257258521004,1729888511259198597
1.4517102216516873,-0.07735110096251452,0.22044361900595313,1729888511310140851
1.446133067311908,-0.09987845517038213,0.21778967239439403,1729888511359241119
1.4416641746908274,-0.11155384268943246,0.19507037269162664,1729888511400045290
1.4347749758851662,-0.1246479786992579,0.19471410399889,1729888511449333025
1.424387525016876,-0.1443097519999197,0.2560606230278708,1729888511519120512
1.4181086252846375,-0.15018057407108942,0.2378754036120278,1729888511560560571
1.4091451527639391,-0.16795473440098357,0.1914324285502605,1729888511609171534
1.3999733268049224,-0.1838819112402854,0.20846276252578536,1729888511659189245
