x,y,theta,stamp
-0.3164823055267334,-0.5998643040657043,-2.6018490277383237,1729888613202309744
-0.3326334059238434,-0.609638512134552,-2.601972391061888,1729888613264673126
-0.3452085852622986,-0.6170225143432617,-2.604082577228742,1729888613312710897
-0.3575434982776642,-0.624622106552124,-2.6065034599122354,1729888613360861470
-0.3686944544315338,-0.6311059594154358,-2.6069943626383987,1729888613403839439
-0.381592333316803,-0.6385804414749146,-2.6087787284719033,1729888613454824734
-0.39448270201683044,-0.6463878750801086,-2.608240344393573,1729888613504088272
-0.41015222668647766,-0.6553349494934082,-2.607887730071551,1729888613564209903
-0.4229755997657776,-0.6631350517272949,-2.608733683461632,1729888613614728640
-0.4360501766204834,-0.6707127690315247,-2.608733683461632,1729888613664247972
-0.44901707768440247,-0.678347110748291,-2.608788228103652,1729888613715134262
-0.46081963181495667,-0.6855924129486084,-2.6091498821641688,1729888613761187185
-0.4721032381057739,-0.6921153664588928,-2.609230495907274,1729888613804059930
-0.485024631023407,-0.6998307108879089,-2.610283378256693,1729888613854055983
-0.5020588636398315,-0.7098003029823303,-2.611531447703262,1729888613919930611
-0.5105853080749512,-0.714856743812561,-2.611531447703262,1729888613955449749
-0.5224356651306152,-0.7218976020812988,-2.611140017318645,1729888614000844532
-0.5388305187225342,-0.7315531969070435,-2.611140017318645,1729888614064827712
-0.5517755150794983,-0.739281952381134,-2.6112005929576334,1729888614115772402
-0.5639510154724121,-0.7462180256843567,-2.611482642547125,1729888614161098024
-0.5751505494117737,-0.7528764605522156,-2.612627059759694,1729888614204336012
-0.587915301322937,-0.7604641318321228,-2.6133706241264627,1729888614254173365
-0.6008899807929993,-0.7677425146102905,-2.6133706241264627,1729888614304684383
-0.6137070059776306,-0.7753657698631287,-2.61361765211762,1729888614354582037
-0.629435658454895,-0.7845675945281982,-2.6128906726398147,1729888614414020685
-0.6422225832939148,-0.792304277420044,-2.6128906726398147,1729888614463910877
-0.6552754640579224,-0.799950897693634,-2.6112285147298895,1729888614514841542
-0.6669147610664368,-0.8067971467971802,-2.611680478100587,1729888614559992385
-0.6785702109336853,-0.8136743307113647,-2.611680478100587,1729888614603967823
-0.6914110779762268,-0.8211094737052917,-2.6127808123142557,1729888614654540150
-0.7038808465003967,-0.8284058570861816,-2.6145157684063722,1729888614704679788
-0.7191407084465027,-0.8372912406921387,-2.6150603714435414,1729888614764247519
-0.728549063205719,-0.8426752686500549,-2.614386973908752,1729888614799887732
-0.7450240254402161,-0.8524090051651001,-2.614166248942139,1729888614864701356
-0.7583299875259399,-0.8598683476448059,-2.614024592251677,1729888614914698627
-0.7714546918869019,-0.8677366375923157,-2.6145631766262842,1729888614966704770
-0.7819153070449829,-0.8738055229187012,-2.615010733791584,1729888615004715769
-0.7947014570236206,-0.8811602592468262,-2.615986095141612,1729888615054767982
-0.8061985373497009,-0.8880311250686646,-2.618397679649358,1729888615104739249
-0.819188117980957,-0.8957012891769409,-2.6165532971292604,1729888615164595576
-0.827252209186554,-0.9003757834434509,-2.615083471964329,1729888615204234285
-0.8380436301231384,-0.9066401720046997,-2.615083471964329,1729888615264791313
-0.846707284450531,-0.9114618301391602,-2.615083471964329,1729888615314696020
-0.8550862073898315,-0.9162433743476868,-2.615083471964329,1729888615364859266
-0.8612108826637268,-0.9199011921882629,-2.616764762085249,1729888615404786324
-0.8686848282814026,-0.9242351055145264,-2.6170048790207647,1729888615454702842
-0.8756828904151917,-0.9283531904220581,-2.6160794034430803,1729888615503904506
-0.8837804794311523,-0.9331789016723633,-2.6148789023440955,1729888615564020760
-0.8890602588653564,-0.9361811876296997,-2.614457383917983,1729888615604523178
-0.8963648676872253,-0.940585196018219,-2.6158609313940686,1729888615664705234
-0.9020894765853882,-0.9438285827636719,-2.6158609313940686,1729888615714688911
-0.9071385264396667,-0.946919322013855,-2.6158609313940686,1729888615764691799
-0.9111688137054443,-0.9490537047386169,-2.6158609313940686,1729888615804737406
-0.915829062461853,-0.9519301652908325,-2.6158609313940686,1729888615854797372
