imu_ax,imu_ay,kf_ax,kf_ay,kf_vx,kf_w,kf_x,kf_y,stamp,
0.00945061445236206, 0.009541511535644531, 0.007082068934999499, -2.0471047986860764e-15, 0.00011783808544092339, -1.73721831191187e-11, -2.3567617088184696e-05, 0.0, 1731705643111642680, 
0.014611542224884033, 0.01982712745666504, 0.011860649297121065, 5.743762262618975e-10, 0.00038632421120971054, 1.486772533523936e-06, -6.343212089363534e-05, 5.005888087086627e-13, 1731705643310546548, 
-0.0019887685775756836, -0.005597233772277832, 0.003252659259650407, -3.4664496412642365e-10, 0.0004454333696446134, -7.78219567166673e-07, -6.944637321265289e-05, -1.7862148227049602e-12, 1731705643410857222, 
-0.027078747749328613, -0.025343716144561768, -0.015502516547455488, 1.9963334098260072e-10, -2.7428612040240668e-05, -7.278288113511451e-06, -1.769846411701324e-05, -8.289227460092359e-12, 1731705643510586463, 
0.0017180442810058594, 0.004261434078216553, -0.004847928217065749, 1.1965127766955477e-09, -0.0004195473157453777, -2.8519137932506965e-06, 2.0860520323320502e-05, -1.6612047804749346e-11, 1731705643609166257, 
0.4845716953277588, 0.22351449728012085, 0.29751141632509703, 0.00043673663492127947, 0.006832453136960979, 0.06392091188429819, -0.0003937710554417319, -5.077880330701699e-08, 1731705643710568172, 
-0.19910532236099243, 0.21003413200378418, -0.009363176987222388, 0.010357612377670852, 0.024479149915295574, 0.4231197739100814, 0.00039557068628114507, 7.82602458258574e-06, 1731705643811056290, 
0.4462898373603821, 0.2985756993293762, 0.27315645570781383, 0.06759780177560186, 0.09099173868326607, 0.7429004297951007, 0.006206391889976638, 0.00018504274448454412, 1731705643910557526, 
-0.16973751783370972, -0.03907763957977295, -0.0018449217081485392, 0.030409206659034647, 0.031197656052305914, 0.9747272874619377, 0.010929921858187211, 0.0007958830809744062, 1731705644010725178, 
-0.06317806243896484, -0.060403287410736084, -0.04014925926780105, 0.007115302465341817, 0.007129475874124214, 0.9980119984929273, 0.012892818233119835, 0.0012083551010692263, 1731705644210136191, 
-0.025800704956054688, -0.058284223079681396, -0.031323496606564444, 0.001308970236267567, 0.0013114081908218072, 0.998140964368453, 0.013488603253927142, 0.0013866747022391037, 1731705644310624865, 
