imu_ax,imu_ay,kf_ax,kf_ay,kf_vx,kf_w,kf_x,kf_y,stamp,
-0.005070090293884277, -0.02317708730697632, -0.0030388170875555406, -0.0, -8.092721937564689e-05, 0.0, 8.09272193756469e-06, 0.0, 1731709548637592299, 
-0.0732494592666626, -0.014249861240386963, -0.03975550545630109, -8.378738517348555e-10, -0.0013870751601974933, 6.040580033280663e-07, 0.00013870751601974927, -1.7776267109434784e-13, 1731709548737299501, 
-0.31866681575775146, 0.7297779321670532, -0.1804196549632031, -0.0006037725179641654, -0.0035183142887120896, 0.17160846599215607, 0.0011068979243170757, -1.1329566848075964e-06, 1731709548837108863, 
0.31534451246261597, 0.3629416823387146, 0.06947416580181234, 0.01706725793124787, 0.036709458384341226, 0.46492807800531516, 0.0048577462683440705, 2.8929520042510262e-05, 1731709548936908614, 
0.0429113507270813, 0.29231417179107666, 0.05791349390654605, 0.07492518272585677, 0.09480787640000676, 0.7902843684604608, 0.01363390744464632, 0.0004995470775307192, 1731709549037035593, 
-0.25318729877471924, 0.3403767943382263, -0.09560259112557651, 0.14499414993805784, 0.1491365306925766, 0.9722242381844213, 0.028441037209004247, 0.0023957991117020566, 1731709549137303442, 
-0.06180775165557861, 0.28026527166366577, -0.07821725654831276, 0.15922641308311838, 0.15402577404066917, 1.0337647323952162, 0.043876203845470134, 0.0061605066929259385, 1731709549237257096, 
-0.04562032222747803, -0.12979596853256226, -0.06615341701149466, 0.03329934878902184, 0.03376984616730454, 0.9860675297141795, 0.050787959248584355, 0.009227423894214775, 1731709549337306568, 
0.22541570663452148, 0.09647524356842041, 0.08068716420831665, 0.0653959023684266, 0.06572830142741316, 0.994942832056087, 0.055465971626939954, 0.011384501372797853, 1731709549537286828, 
-0.034682393074035645, -0.08587366342544556, 0.021310801057248918, 0.024768111259547684, 0.024545991598647128, 1.0090491215238906, 0.058535591791470824, 0.013441465391540739, 1731709549637313056, 
0.5787832140922546, 0.07605063915252686, 0.3008668431238268, 0.07318965126068229, 0.0686257730849503, 1.0665038508212137, 0.061512103829333066, 0.01578113360785446, 1731709549737268815, 
0.33633291721343994, 0.05402308702468872, 0.3180922273550186, 0.09713511130291522, 0.0863029338076954, 1.1255134329425769, 0.06576712750715935, 0.019902324391583785, 1731709549837315382, 
-1.0458606481552124, 0.11126881837844849, -0.3625174119621188, 0.13317485906843815, 0.10216844999941568, 1.3034832090454518, 0.07230610772642164, 0.027218468228805963, 1731709549937309791, 
0.17238807678222656, 0.1480218768119812, -0.09427091134297677, 0.12357899066076586, 0.10783964194968843, 1.1459514184813455, 0.07908259389869617, 0.03721421591082192, 1731709550037053397, 
0.647006630897522, 0.4819546937942505, 0.2804220166252186, 0.25118274285234266, 0.22907391830121648, 1.0965139319005954, 0.08675436764056099, 0.0518550480148777, 1731709550137302831, 
1.0232741832733154, -0.4501764178276062, 0.640792044357887, -0.0004885695006515252, -0.00042330254247996413, 1.1541851314881963, 0.08832019547661987, 0.05952644667122148, 1731709550237277222, 
-0.5574489831924438, 0.0542757511138916, 0.04405673577194047, 0.09841129435243996, 0.07914246072609604, 1.2434702364515982, 0.08912687191441078, 0.06167440805860072, 1731709550337295367, 
0.13034969568252563, -0.051949501037597656, 0.08585392518725334, 0.058149524911932926, 0.053237689463777396, 1.0922623708434513, 0.08997681141193545, 0.06822299829210972, 1731709550437279796, 
0.18019413948059082, 0.04595118761062622, 0.1338567247178143, 0.08995813830887611, 0.08710771822981495, 1.0327229335928758, 0.09014690736751296, 0.07490477263509875, 1731709550537000948, 
0.12965327501296997, -0.35650986433029175, 0.12710123972354204, -0.020436352637571445, -0.020061607963194825, 1.0186796928274209, 0.08958256278494599, 0.0769807203121285, 1731709550637321389, 
0.48639464378356934, 0.12228816747665405, 0.31012882367282746, 0.09579326049035906, 0.09463774893162355, 1.0122098377421296, 0.08916416824061302, 0.0802530803268677, 1731709550737271714, 
-0.08571773767471313, -0.5839016437530518, 0.10487769832784355, -0.08110313277405103, -0.08191866364773695, 0.990044626738629, 0.08923707504929003, 0.07808130482756451, 1731709550837356393, 
-0.3646472692489624, 0.30481940507888794, -0.1219550488955887, 0.11682561042794841, 0.12045900728277031, 0.9698370679222623, 0.08834343246232071, 0.08223683963761184, 1731709550937304410, 
-0.08582782745361328, -0.0970650315284729, -0.10516893407693453, 0.07486903117626166, 0.07585228049523086, 0.9870373136766663, 0.08345544418948711, 0.0909748902725251, 1731709551037278098, 
-0.08905088901519775, 0.5385571718215942, -0.08986745809522244, 0.257297533333196, 0.25819880148059726, 0.9965094022813695, 0.07313210370758806, 0.10744727821467955, 1731709551137265633, 
0.15014952421188354, 0.5214252471923828, 0.032694529231881375, 0.3341777817819709, 0.32562046830005426, 1.0262800232632525, 0.054044219100271206, 0.1306183915200044, 1731709551237287446, 
0.09404253959655762, 0.5665034651756287, 0.06464564456171232, 0.3818217498428669, 0.3645429834279811, 1.0473984336563136, 0.029389344571210053, 0.15480066473644663, 1731709551337304718, 
-0.09526216983795166, 0.20316225290298462, -0.018883938954249183, 0.2775840939812542, 0.2713153359370102, 1.0231050634222145, 0.005023895968681816, 0.1737249535719052, 1731709551437292997, 
