imu_ax,imu_ay,kf_ax,kf_ay,kf_vx,kf_w,kf_x,kf_y,stamp,
0.017888188362121582, -0.001139223575592041, 0.012760594323282635, -7.993659026125724e-12, 0.00028979505770207383, -2.7583834898743065e-08, -5.839077381473938e-05, 0.0, 1731709216398054287, 
0.03558403253555298, 0.0009757280349731445, 0.025228341997663946, -3.338387783177957e-10, 0.001111382476007595, -3.003815387813568e-07, -0.00018891066831836956, -2.974441542845838e-13, 1731709216897468035, 
-0.002463102340698242, -0.0012061595916748047, 0.011015746246182722, -2.0888345917546193e-09, 0.0012900146659978354, -1.6192332124680855e-06, -0.00020636489039282163, -9.820625519500994e-12, 1731709216996640434, 
0.004632055759429932, 0.014658331871032715, 0.007769879585605613, 8.74876767031595e-09, 0.0010765852748795706, 8.126404730265894e-06, -0.00018899582164530042, 7.950158196203125e-11, 1731709217097561698, 
-0.0009461641311645508, 0.016026079654693604, 0.003381149546509446, 7.420943691848902e-09, 0.0007764213702010933, 9.557881810912644e-06, -0.00015910050191477192, 1.3954625863680197e-10, 1731709217197491476, 
-0.038615643978118896, -0.025313198566436768, -0.017612341610262178, 1.1850206148433674e-09, -0.00014218384416648253, -8.334425206958333e-06, -6.066438083638874e-05, 5.0394602518589744e-11, 1731709217297512844, 
-0.01469486951828003, -0.006758213043212891, -0.016124081966585296, 3.753700766242439e-09, -0.0008994057630831672, -4.17353426041516e-06, 1.5451806383431313e-05, 1.346937065456501e-10, 1731709217397428879, 
-0.009559810161590576, 0.005656003952026367, -0.012805093184930672, 5.578859523574005e-09, -0.0011420890781156999, -4.884784935320812e-06, 3.978870577352929e-05, 1.7284963598747333e-10, 1731709217497553447, 
0.08588480949401855, 0.21797239780426025, 0.03756718183292174, 0.016762465038591034, 0.03254206794542802, 0.5151014086351592, 0.0030709016655679424, -3.60234930669169e-06, 1731709217797611952, 
0.24667370319366455, 0.5907012224197388, 0.14762222336725667, 0.17672290206847746, 0.21119162635951666, 0.836789342052974, 0.022975967067286808, 0.0006568333557669069, 1731709218097654598, 
